sample_name	box_id	cage_id	collection_timepoint	collection_timestamp	date_colonized	diet	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	iacuc_institute	iacuc_protocol_id	isolate_number	latitude	latitude_units	life_stage	longitude	longitude_units	mouse_dob	mouse_id	mouse_strain	qiita_study_id	sample_type	scientific_name	sex	taxon_id	tube_id	zarrinparlab_quant_ng_ul	mouse	dam	sire	date_collected	bacteria_strain	extraction_method	extraction_kit	run	plate
12986.29R.Day7.6	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	6	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-6_Day7	61.5	29R	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Day7.7	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	7	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-7_Day7	53.3	29R	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Day7.8	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	8	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-8_Day7	71.3	29R	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Day7.9	13	29	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	9	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-9_Day7	84.5	29R	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.1	3	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	1	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-1_Month3	101.2	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.10	3	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	10	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-10_Month3	46.6	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.11	3	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	11	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-11_Month3	59.1	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.12	3	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	12	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-12_Month3	54.5	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.13	5	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	13	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-13_Month3	22.2	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.14	5	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	14	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-14_Month3	27.8	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.15	5	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	15	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-15_Month3	18.7	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.16	5	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	16	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-16_Month3	15.6	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.17	5	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	17	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-17_Month3	13.2	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.18	5	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	18	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-18_Month3	29.1	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.19	5	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	19	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-19_Month3	22.9	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.2	3	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	2	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-2_Month3	74.5	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.20	5	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	20	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-20_Month3	11.4	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.21	5	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	21	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-21_Month3	18.9	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.22	5	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	22	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-22_Month3	12.7	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.23	5	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	23	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-23_Month3	34.4	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.24	5	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	24	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-24_Month3	21.2	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.3	3	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	3	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-3_Month3	78	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.4	3	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	4	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-4_Month3	77.1	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.5	3	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	5	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-5_Month3	38.6	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.6	3	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	6	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-6_Month3	40.2	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.7	3	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	7	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-7_Month3	55.7	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.8	3	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	8	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-8_Month3	53.7	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.29R.Month3.9	3	29	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	29R	10090	not provided	g	UCSD	S16285	9	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	29R	C57Bl/6	12986	fecal culture	mouse gut metagenome	male	410661	29R-9_Month3	62.1	29R	B2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.1	13	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	1	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-1_Day7	49.7	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.10	13	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	10	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-10_Day7	65.7	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.11	13	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	11	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-11_Day7	50.7	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.12	13	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	12	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-12_Day7	73.4	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.13	17	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	13	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-13_Day7	2.34	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.14	17	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	14	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-14_Day7	12.44	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.15	17	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	15	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-15_Day7	16.64	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.16	17	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	16	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-16_Day7	28.64	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.17	17	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	17	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-17_Day7	14.74	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.18	17	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	18	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-18_Day7	20.54	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.19	17	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	19	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-19_Day7	0	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.2	13	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	2	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-2_Day7	65.3	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.20	17	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	20	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-20_Day7	12.54	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.21	17	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	21	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-21_Day7	12.4	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.22	17	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	22	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-22_Day7	15.34	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
12986.30N.Day7.23	17	30	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	30N	10090	not provided	g	UCSD	S16285	23	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/2/17 0:00	30N	C57Bl/6	12986	fecal culture	mouse gut metagenome	female	410661	30N-23_Day7	22.34	30N	B2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1	
