mouse,tissue,sampling_date,tube_tare,tube_full,homogenization_volume,dilution,vol_plated,grams,grams_mL,plate_type,num_blobs,cfu_gram,treatment,log10_cfu_gram,count_source,notes_x,filename,experiment,generation,cage_id,sex,diet,date_born,date_died,dam,sire,date_colonized,notes_y,COVID_notes,col_time,col_weeks
23B,stool,2017-12-19,1.5177,1.6052,1.0,0.1,0.1,0.0875,0.0875,EMB,633.0,723429,AZ20,5.86,OpenCFU,2020-08-04 [09:21:24 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171219_plate_photos/EMB/IMG_5630.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,231 days,33.0
23B,stool,2017-12-26,1.5468,1.7375,1.0,0.1,0.1,0.1907,0.1907,LB+Km,218.0,114316,AZ20,5.06,OpenCFU,2020-08-05 [06:24:55 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171226_plate_photos/Km/Adaptation_1_AZ20/IMG_5708.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,238 days,34.0
23B,stool,2017-12-26,1.5468,1.7375,1.0,0.1,0.1,0.1907,0.1907,EMB,93.0,48768,AZ20,4.69,OpenCFU,2020-08-05 [06:33:40 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171226_plate_photos/EMB/IMG_5793.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,238 days,34.0
23B,stool,2018-01-02,1.5557,1.6196,1.0,0.1,0.1,0.0639,0.0639,LB+Km,2986.0,4672926,AZ20,6.67,OpenCFU,"Missing 10%, true count~2986",/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180103_plate_photos/Km/IMG_5974_23B.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,245 days,35.0
23B,stool,2018-01-02,1.5557,1.6196,1.0,0.1,0.1,0.0639,0.0639,EMB,4833.0,7563380,AZ20,6.88,OpenCFU,"Missing 70%, true count~4833",/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180103_plate_photos/EMB/IMG_6018.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,245 days,35.0
23B,stool,2018-01-09,1.5476,1.6245,1.0,0.1,0.1,0.0769,0.0769,LB+Km,6.0,7802.340702,AZ20,3.89,OpenCFU,2020-06-28 [05:28:23 AM]: no comment,20180110_plate_photos/Km/IMG_6151.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,252 days,36.0
23B,stool,2018-01-09,1.5476,1.6245,1.0,0.1,0.1,0.0769,0.0769,EMB,19.0,24707.41222,AZ20,4.39,OpenCFU,2020-07-01 [06:03:12 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180110_plate_photos/EMB/IMG_6256.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,252 days,36.0
23B,stool,2018-01-16,1.5426,1.6935,1.0,0.1,0.1,0.1509,0.1509,LB+Km,661.0,290283.9205,AZ20,5.46,OpenCFU,2020-08-05 [07:31:58 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180117_plate_photos/Adaptation_Cohort_1_AZ20/IMG_3032.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,259 days,37.0
23B,stool,2018-01-16,1.5426,1.6935,1.0,0.1,0.1,0.1509,0.1509,EMB,603.0,264812.7142,AZ20,5.42,OpenCFU,"Missing 20%, true count~603",/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180117_plate_photos/Adaptation_Cohort_1_AZ20/IMG_3058.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,259 days,37.0
23B,stool,2018-01-23,1.5136,1.63,1.0,0.1,0.1,0.1164,0.1164,LB+Km,21.0,15499.3446,AZ20,4.19,OpenCFU,2020-08-05 [07:48:07 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180124_plate_photos/Adaptation_1_AZ20/Km/IMG_3190.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,266 days,38.0
23B,stool,2018-01-23,1.5136,1.63,1.0,0.1,0.1,0.1164,0.1164,EMB,6.0,4428.384171,AZ20,3.65,OpenCFU,2020-08-05 [07:52:41 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180124_plate_photos/Adaptation_1_AZ20/EMB/IMG_3216.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,266 days,38.0
23B,stool,2018-01-30,1.5461,1.601,1.0,0.1,0.1,0.0549,0.0549,LB+Km,525.0,956284,AZ20,5.98,OpenCFU,2020-08-05 [08:56:09 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180131_plate_photos/Adaptation_AZ20/IMG_3517.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,273 days,39.0
23B,stool,2018-01-30,1.5461,1.601,1.0,0.1,0.1,0.0549,0.0549,EMB,1720.0,3132969,AZ20,6.5,OpenCFU,"Wet plate, true count~1720",/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180131_plate_photos/Adaptation_AZ20/IMG_3542.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,273 days,39.0
23B,stool,2018-02-06,1.5395,1.6206,1.0,0.1,0.1,0.0811,0.0811,LB+Km,16.0,19728.72996,AZ20,4.3,OpenCFU,2020-07-01 [06:42:37 AM]: no comment,20180206_plate_photos/Adaptation_AZ20/IMG_3634.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,280 days,40.0
23B,stool,2018-02-06,1.5395,1.6206,1.0,0.1,0.1,0.0811,0.0811,EMB,14.0,17262.63872,AZ20,4.24,OpenCFU,2020-07-01 [06:37:19 AM]: no comment,20180206_plate_photos/Adaptation_AZ20/IMG_3660.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,280 days,40.0
23B,stool,2018-02-13,1.5462,1.6417,1.0,0.1,0.1,0.0955,0.0955,LB+Km,1915.0,2005235.602,AZ20,6.3,OpenCFU,2020-08-05 [09:49:27 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180214_plate_photos/Adaptation_Experiment_1/IMG_3960.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,287 days,41.0
23B,stool,2018-02-13,1.5462,1.6417,1.0,0.1,0.1,0.0955,0.0955,EMB,1529.0,1601047.12,AZ20,6.2,OpenCFU,"Missing 20%, true count~1529",/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180214_plate_photos/Adaptation_Experiment_1/IMG_3986.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,287 days,41.0
23B,stool,2018-02-20,1.5481,1.6805,1.0,0.1,0.1,0.1324,0.1324,LB+Km,122.0,92145,AZ20,4.96,OpenCFU,2020-08-05 [10:02:56 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180221_plate_photos/Adaptation_Cohort_1/IMG_4075.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,294 days,42.0
23B,stool,2018-02-20,1.5481,1.6805,1.0,0.1,0.1,0.1324,0.1324,EMB,112.0,84592,AZ20,4.93,OpenCFU,2020-08-05 [10:00:24 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180221_plate_photos/Adaptation_Cohort_1/IMG_4098.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,294 days,42.0
23B,stool,2018-02-27,1.5356,1.6268,1.0,0.1,0.1,0.0912,0.0912,LB+Km,183.0,200658,AZ20,5.3,OpenCFU,Breakthrough colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180228_plate_photos/Adaptation_Cohort_1/IMG_4353.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,301 days,43.0
23B,stool,2018-02-27,1.5356,1.6268,1.0,0.1,0.1,0.0912,0.0912,EMB,264.0,289474,AZ20,5.46,OpenCFU,2020-08-05 [10:21:59 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180228_plate_photos/Adaptation_Cohort_1/IMG_4377.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,301 days,43.0
23B,stool,2018-03-06,1.5502,1.6641,1.0,0.1,0.1,0.1139,0.1139,LB+Km,4.0,3511.852502,AZ20,3.55,OpenCFU,2020-07-01 [07:03:57 AM]: no comment,20180307_plate_photos/Adaptation_Cohort_1_AZ20/Km/IMG_4486.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,308 days,44.0
23B,stool,2018-03-06,1.5502,1.6641,1.0,0.1,0.1,0.1139,0.1139,EMB,11.0,9657.594381,AZ20,3.98,OpenCFU,2020-07-01 [07:13:13 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180307_plate_photos/Adaptation_Cohort_1_AZ20/EMB/IMG_4582.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,308 days,44.0
23B,stool,2018-03-06,1.5502,1.6641,1.0,0.1,0.1,0.1139,0.1139,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,20180307_plate_photos/Adaptation_Cohort_1_AZ20/Km/IMG_4486.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,308 days,44.0
23B,stool,2018-03-13,1.5511,1.6243,1.0,0.1,0.1,0.0732,0.0732,LB+Km,203.0,277322.4044,AZ20,5.44,OpenCFU,2020-08-11 [02:34:48 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180313_plate_photos/Adaptation_Cohort_1_AZ20/IMG_4878.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,315 days,45.0
23B,stool,2018-03-13,1.5511,1.6243,1.0,0.1,0.1,0.0732,0.0732,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180313_plate_photos/Adaptation_Cohort_1_AZ20/IMG_4903.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,315 days,45.0
23B,stool,2018-03-13,1.5511,1.6243,1.0,0.1,0.1,0.0732,0.0732,EMB,222.0,303278.6885,AZ20,5.48,OpenCFU,2020-08-11 [02:42:56 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180313_plate_photos/Adaptation_Cohort_1_AZ20/IMG_4928.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,315 days,45.0
23B,stool,2018-03-27,1.5462,1.6358,1.0,0.1,0.1,0.0896,0.0896,LB+Km,35.0,39063,AZ20,4.59,OpenCFU,Breakthrough colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180328_plate_photos/Adaptation_Cohort_1/IMG_7348.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,329 days,47.0
23B,stool,2018-03-27,1.5462,1.6358,1.0,0.1,0.1,0.0896,0.0896,EMB,11.0,12277,AZ20,4.09,OpenCFU,2020-08-11 [04:12:07 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180328_plate_photos/Adaptation_Cohort_1/IMG_7371.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,329 days,47.0
23B,stool,2018-04-03,1.5483,1.698,1.0,0.1,0.1,0.1497,0.1497,LB+Km,844.0,563794.2552,AZ20,5.75,OpenCFU,2020-08-11 [06:00:53 PM]: no comment,20180404_plate_photos/Adaptation_Cohort_1/Adaptation_Cohort_1_Km/IMG_7705.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,336 days,48.0
23B,stool,2018-04-03,1.5483,1.698,1.0,0.1,0.1,0.1497,0.1497,EMB,875.0,584502.338,AZ20,5.77,OpenCFU,2020-08-11 [06:03:45 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180404_plate_photos/Adaptation_Cohort_1/Adaptation_Cohort_1_EMB/IMG_7656.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,336 days,48.0
23B,stool,2018-04-03,1.5483,1.698,1.0,0.1,0.1,0.1497,0.1497,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180404_plate_photos/Adaptation_Cohort_1/Adaptation_Cohort_1_Cm/IMG_7681.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,336 days,48.0
23B,stool,2018-04-10,1.5269,1.5999,1.0,0.1,0.1,0.073,0.073,LB+Km,29.0,39726.0274,AZ20,4.6,OpenCFU,Breakthrough colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180411_plate_photos/Adaptation_Cohort_1/IMG_7982.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,343 days,49.0
23B,stool,2018-04-10,1.5269,1.5999,1.0,1.0,0.2,0.073,0.073,LB+Cm,61.0,4178.082192,AZ20,3.62,OpenCFU,Contaminated,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180411_plate_photos/Adaptation_Cohort_1/IMG_8009.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,343 days,49.0
23B,stool,2018-04-10,1.5269,1.5999,1.0,0.1,0.1,0.073,0.073,EMB,1.0,1369.863014,AZ20,3.14,OpenCFU,White colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180411_plate_photos/Adaptation_Cohort_1/IMG_8030.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,343 days,49.0
23B,stool,2018-04-17,1.5502,1.6296,1.0,1.0,0.2,0.0794,0.0794,LB+Km,816.0,51385.39043,AZ20,4.71,OpenCFU,2020-08-11 [07:55:31 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180418_plate_photos/Adaptation_Cohort_1/Km/IMG_8287.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,350 days,50.0
23B,stool,2018-04-17,1.5502,1.6296,1.0,1.0,0.2,0.0794,0.0794,EMB,668.0,42065.49118,AZ20,4.62,OpenCFU,2020-08-11 [08:02:33 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180418_plate_photos/Adaptation_Cohort_1/EMB/IMG_8347.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,350 days,50.0
23B,stool,2018-04-17,1.5502,1.6296,1.0,1.0,0.2,0.0794,0.0794,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180418_plate_photos/Adaptation_Cohort_1/Cm/IMG_8324.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,350 days,50.0
23B,stool,2018-04-24,1.5467,1.7337,1.0,1.0,0.2,0.187,0.187,LB+Km,6.0,160.4278075,AZ20,2.21,OpenCFU,Breakthrough colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180425_plate_photos/IMG_8565.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,357 days,51.0
23B,stool,2018-04-24,1.5467,1.7337,1.0,1.0,0.2,0.187,0.187,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180425_plate_photos/IMG_8595.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,357 days,51.0
23B,stool,2018-04-24,1.5467,1.7337,1.0,1.0,0.2,0.187,0.187,EMB,6.0,160.4278075,AZ20,2.21,OpenCFU,2020-08-11 [09:03:03 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180425_plate_photos/IMG_8618.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,357 days,51.0
23B,stool,2018-05-01,1.537,1.7087,1.0,0.1,0.1,0.1717,0.1717,LB+Km,3455.0,2012230.635,AZ20,6.3,OpenCFU,"Missing 20%, true count~3455",/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180502_plate_photos/IMG_8814.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,364 days,52.0
23B,stool,2018-05-01,1.537,1.7087,1.0,1.0,0.2,0.1717,0.1717,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180502_plate_photos/IMG_8844.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,364 days,52.0
23B,stool,2018-05-01,1.537,1.7087,1.0,0.1,0.1,0.1717,0.1717,EMB,1406.0,818870.1223,AZ20,5.91,OpenCFU,2020-08-11 [09:25:12 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180502_plate_photos/IMG_8867.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,364 days,52.0
23B,stool,2018-05-08,1.5577,1.6545,1.0,1.0,0.2,0.0968,0.0968,LB+Km,49.0,2530.991736,AZ20,3.4,OpenCFU,Breakthrough colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180509_plate_photos/IMG_9100.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,371 days,53.0
23B,stool,2018-05-08,1.5577,1.6545,1.0,1.0,0.2,0.0968,0.0968,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180509_plate_photos/IMG_9136.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,371 days,53.0
23B,stool,2018-05-08,1.5577,1.6545,1.0,1.0,0.2,0.0968,0.0968,EMB,57.0,2944.214876,AZ20,3.47,OpenCFU,White colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180509_plate_photos/IMG_9161.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,371 days,53.0
23B,stool,2018-05-22,1.5268,1.7322,1.0,1.0,0.2,0.2054,0.2054,LB+Km,169.0,4113.924051,AZ20,3.61,OpenCFU,Breakthrough colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180523_plate_photos/IMG_9670.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,385 days,55.0
23B,stool,2018-05-22,1.5268,1.7322,1.0,1.0,0.2,0.2054,0.2054,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180523_plate_photos/IMG_9694.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,385 days,55.0
23B,stool,2018-05-22,1.5268,1.7322,1.0,1.0,0.2,0.2054,0.2054,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180523_plate_photos/IMG_9718.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,385 days,55.0
23B,stool,2018-06-05,1.5344,1.7191,1.0,1.0,0.2,0.1847,0.1847,LB+Km,1850.0,50081.21278,AZ20,4.7,OpenCFU,2020-08-11 [11:16:31 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180606_plate_photos/IMG_0213.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,399 days,57.0
23B,stool,2018-06-05,1.5344,1.7191,1.0,0.1,0.1,0.1847,0.1847,LB+Km,289.0,156469.9513,AZ20,5.19,OpenCFU,2020-08-11 [11:16:37 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180606_plate_photos/IMG_0214.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,399 days,57.0
23B,stool,2018-06-05,1.5344,1.7191,1.0,1.0,0.2,0.1847,0.1847,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180606_plate_photos/IMG_0240.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,399 days,57.0
23B,stool,2018-06-05,1.5344,1.7191,1.0,1.0,0.2,0.1847,0.1847,EMB,2080.0,56307.52572,AZ20,4.75,OpenCFU,"Missing 40%, true count~2080",/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180606_plate_photos/IMG_0264.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,399 days,57.0
23B,stool,2018-06-05,1.5344,1.7191,1.0,0.1,0.1,0.1847,0.1847,EMB,291.0,157552.7883,AZ20,5.2,OpenCFU,2020-08-11 [11:24:58 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180606_plate_photos/IMG_0265.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,399 days,57.0
23B,stool,2018-06-12,1.5268,1.7322,1.0,1.0,0.2,0.2054,0.2054,LB+Km,162.0,3943.52483,AZ20,3.6,OpenCFU,Breakthrough colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180613_plate_photos/IMG_0518.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,406 days,58.0
23B,stool,2018-06-12,1.5268,1.7322,1.0,1.0,0.2,0.2054,0.2054,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180613_plate_photos/IMG_0540.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,406 days,58.0
23B,stool,2018-06-12,1.5268,1.7322,1.0,1.0,0.2,0.2054,0.2054,EMB,118.0,2872.444012,AZ20,3.46,OpenCFU,2020-08-12 [12:26:59 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180613_plate_photos/IMG_0562.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,406 days,58.0
23B,Cecum,2018-06-15,1.5412,2.154,1.0,0.1,0.1,0.6128,0.6128,LB+Km,136.0,22193.21149,AZ20,4.35,OpenCFU,2020-09-28 [10:39:36 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/cecum/IMG_5561.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,409 days,58.42857142857143
23B,Cecum,2018-06-15,1.5412,2.154,1.0,0.01,0.1,0.6128,0.6128,LB+Km,21.0,34268.9295,AZ20,4.53,OpenCFU,2020-09-28 [10:39:39 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/cecum/IMG_5562.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,409 days,58.42857142857143
23B,Cecum,2018-06-15,1.5412,2.154,1.0,1.0,0.2,0.6128,0.6128,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/cecum/IMG_5592.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,409 days,58.42857142857143
23B,Cecum,2018-06-15,1.5412,2.154,1.0,0.1,0.1,0.6128,0.6128,EMB,169.0,27578.32898,AZ20,4.44,OpenCFU,2020-09-28 [10:43:22 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/cecum/IMG_5614.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,409 days,58.42857142857143
23B,Cecum,2018-06-15,1.5412,2.154,1.0,0.01,0.1,0.6128,0.6128,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/cecum/IMG_5615.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,409 days,58.42857142857143
23B,Duodenum,2018-06-15,1.553,1.9897,1.0,1.0,0.2,0.4367,0.4367,LB+Km,1.0,11.44950767,AZ20,1.06,OpenCFU,2020-09-28 [10:46:15 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/duodenum/IMG_5369.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,409 days,58.42857142857143
23B,Duodenum,2018-06-15,1.553,1.9897,1.0,1.0,0.2,0.4367,0.4367,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/duodenum/IMG_5389.jpg,Adaptation_AZ20_NCD,G0,23.0,M,NCD,2017-05-02,6/14/18,A1,A,7/12/17,,,409 days,58.42857142857143
