	Axis1_17.97	Axis2_9.11	Axis3_4.54	Axis4_3.30	Axis5_2.87
46N_Day3_11	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Day3_12	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46N_Day3_13	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46N_Day3_14	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Day3_15	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Day3_16	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Day3_17	-0.010323184	0.009680301	-0.00491996	0.004283707	0.00331172
46N_Day3_18	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46N_Day3_19	0.007617479	-0.004751678	0.001299732	-0.000492649	0.001023407
46N_Day3_1	-0.010004597	0.008173527	-0.004556458	0.003616423	0.003071111
46N_Day3_20	-0.010069093	0.0080388	-0.004497922	0.003556548	0.003073355
46N_Day3_21	-0.009984071	0.008302376	-0.004636192	0.003657263	0.003082633
46N_Day3_22	0.003666616	-0.006573578	-0.000985036	-0.005144387	-0.000404111
46N_Day3_23	0.017382556	-0.000568653	-1.90E-05	0.000983899	0.002768035
46N_Day3_24	-0.010004597	0.008173527	-0.004556458	0.003616423	0.003071111
46N_Day3_2	-0.012562251	0.010007056	-0.005478948	0.004972185	-0.003710827
46N_Day3_3	-0.010069093	0.0080388	-0.004497922	0.003556548	0.003073355
46N_Day3_4	-0.01207667	0.008894095	-0.005267286	0.004490202	-0.00389066
46N_Day3_5	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46N_Day3_6	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Day3_7	-0.010069093	0.0080388	-0.004497922	0.003556548	0.003073355
46N_Day3_8	-0.010069093	0.0080388	-0.004497922	0.003556548	0.003073355
46N_Day3_9	-0.010468205	0.009276376	-0.004725435	0.004122379	0.003305309
46N_Day7_10	-0.010405664	0.009413601	-0.004782704	0.004182569	0.003302621
46N_Day7_11	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Day7_12	-0.011198342	0.015390871	-0.001949655	0.004302392	0.004656899
46N_Day7_13	-0.037600416	0.032794025	0.028096833	0.019253847	-0.00802363
46N_Day7_14	0.007617479	-0.004751678	0.001299732	-0.000492649	0.001023407
46N_Day7_15	0.016845228	-0.005529957	-0.010438964	0.003174729	6.00E-05
46N_Day7_16	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Day7_17	0.007527377	-0.004591642	0.001385678	-0.000610553	0.001131671
46N_Day7_18	-0.025093298	0.016454367	-0.015501879	-0.018715476	-0.00628477
46N_Day7_19	0.007032412	-0.003032516	-5.37E-05	0.000217621	0.001317035
46N_Day7_1	0.004491521	-0.005370941	-0.008011838	-0.000529594	-0.000310936
46N_Day7_20	-0.025319113	0.025655562	0.024996261	0.004508737	0.005002913
46N_Day7_21	-0.023884262	0.021661763	0.022412443	0.005872819	-0.007955803
46N_Day7_22	-0.01065279	0.012476063	-0.005315161	0.003428221	0.005037929
46N_Day7_23	-0.025943176	0.018520087	-0.015923583	-0.018039849	-0.006037066
46N_Day7_24	-0.012039855	0.009465429	-0.005728764	0.004555386	-0.004158432
46N_Day7_2	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Day7_3	-0.017528151	0.019871854	0.026137602	0.000821314	-0.003628594
46N_Day7_4	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Day7_5	0.00765652	-0.002827306	0.001670712	-0.001709313	0.00314377
46N_Day7_6	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46N_Day7_7	-0.025093298	0.016454367	-0.015501879	-0.018715476	-0.00628477
46N_Day7_8	-0.010268777	0.010239136	-0.005340271	0.004385608	0.003122942
46N_Day7_9	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month10_10	0.010034998	-0.002915572	0.000843425	-0.001018154	0.00220357
46N_Month10_11	-0.010076793	0.007149808	-0.003819674	0.00362377	-0.005471533
46N_Month10_12	0.007640568	-0.004728498	0.001317751	-0.000512055	0.001004712
46N_Month10_13	-0.008134834	0.006320344	-0.00306044	0.002770349	0.001510841
46N_Month10_14	-0.010162557	0.006989009	-0.003770758	0.003579484	-0.00543776
46N_Month10_15	0.007769833	-0.004675847	0.00129411	-0.000493562	0.001041244
46N_Month10_16	0.008137439	-0.004033335	0.000635997	-0.000222872	0.001365216
46N_Month10_17	0.018068834	-0.003895924	0.001369268	0.002383752	0.003291713
46N_Month10_18	-0.008041296	0.006471588	-0.003101783	0.002809972	0.001499027
46N_Month10_19	-0.010076793	0.007149808	-0.003819674	0.00362377	-0.005471533
46N_Month10_1	-0.010162557	0.006989009	-0.003770758	0.003579484	-0.00543776
46N_Month10_20	0.007640568	-0.004728498	0.001317751	-0.000512055	0.001004712
46N_Month10_21	0.017943155	-0.003959015	0.001548583	0.002558162	0.003339835
46N_Month10_22	0.021414779	-0.004167739	0.00177742	-0.000849274	0.001854658
46N_Month10_23	0.007640568	-0.004728498	0.001317751	-0.000512055	0.001004712
46N_Month10_24	0.007640568	-0.004728498	0.001317751	-0.000512055	0.001004712
46N_Month10_2	0.007640568	-0.004728498	0.001317751	-0.000512055	0.001004712
46N_Month10_3	0.007640568	-0.004728498	0.001317751	-0.000512055	0.001004712
46N_Month10_4	0.007640568	-0.004728498	0.001317751	-0.000512055	0.001004712
46N_Month10_5	-0.010076793	0.007149808	-0.003819674	0.00362377	-0.005471533
46N_Month10_6	0.007640568	-0.004728498	0.001317751	-0.000512055	0.001004712
46N_Month10_7	0.019743908	-0.003192872	0.001067651	0.002652118	0.002981042
46N_Month10_8	0.00845609	-0.003171554	-0.000694087	0.001304527	-0.006985011
46N_Month10_9	0.007640568	-0.004728498	0.001317751	-0.000512055	0.001004712
46N_Month1_10	0.00751309	-0.004833523	0.001366902	-0.000520318	0.001113236
46N_Month1_11	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46N_Month1_12	-0.014747157	0.008632665	-0.012180008	-0.024193575	-0.004785354
46N_Month1_13	0.010254801	0.004609938	-0.011320219	-0.041576372	0.005389178
46N_Month1_14	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month1_15	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46N_Month1_16	0.004792035	-0.004167626	0.000196492	-8.01E-05	-0.002498273
46N_Month1_17	0.007617924	-0.012776854	0.022049496	-0.005758211	-0.00189869
46N_Month1_18	0.008232181	-0.004586534	0.001223213	-0.000518541	0.001056555
46N_Month1_19	0.023750521	-0.001044194	0.028050186	0.000430226	0.002710824
46N_Month1_1	0.008135792	-0.004204186	0.001185273	-0.000471824	0.001161048
46N_Month1_20	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month1_21	-0.00406302	0.0036837	-0.002761099	0.001333059	-0.003403277
46N_Month1_22	0.009636924	-0.01388361	-0.003349227	-0.003442347	0.004486735
46N_Month1_23	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month1_24	-0.025093298	0.016454367	-0.015501879	-0.018715476	-0.00628477
46N_Month1_2	0.004316322	0.004547436	-0.010479775	-0.037809123	0.005480749
46N_Month1_3	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46N_Month1_4	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month1_5	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46N_Month1_6	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month1_7	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month1_8	-0.025093298	0.016454367	-0.015501879	-0.018715476	-0.00628477
46N_Month1_9	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_10	0.00588282	-0.004053132	0.000769567	0.00032157	-0.005775223
46N_Month3_11	0.00765652	-0.002827306	0.001670712	-0.001709313	0.00314377
46N_Month3_12	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_14	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_15	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_16	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_17	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_18	-0.015243504	0.009294701	-0.012201721	-0.024048522	-0.004803693
46N_Month3_19	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_1	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_20	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_21	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_22	-0.015287866	0.010030026	-0.012237291	-0.023588126	-0.004561861
46N_Month3_24	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_2	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_3	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_4	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_5	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_6	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_7	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_8	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month3_9	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_10	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_11	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_13	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_16	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_17	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_18	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_1	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_21	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_22	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_23	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_2	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_3	0.010786637	-0.004560775	0.001893928	-0.000500099	0.002770502
46N_Month6_4	0.007617479	-0.004751678	0.001299732	-0.000492649	0.001023407
46N_Month6_5	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_6	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_7	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_8	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46N_Month6_9	0.007920129	-0.004394641	0.001321365	-0.000481725	0.001317093
46R_Day7_11	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Day7_12	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Day7_13	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46R_Day7_14	0.007617479	-0.004751678	0.001299732	-0.000492649	0.001023407
46R_Day7_16	-0.010069093	0.0080388	-0.004497922	0.003556548	0.003073355
46R_Day7_17	0.00765652	-0.002827306	0.001670712	-0.001709313	0.00314377
46R_Day7_18	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Day7_19	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Day7_1	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46R_Day7_20	-0.011700369	0.008403765	-0.005291671	0.004530404	-0.003933801
46R_Day7_21	-0.011698473	0.008394183	-0.005308683	0.004479672	-0.003945048
46R_Day7_22	-0.002140718	0.003108753	-0.002150783	0.000483844	0.003436494
46R_Day7_23	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46R_Day7_24	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Day7_2	-0.011756638	0.008251955	-0.005243964	0.004415299	-0.003922545
46R_Day7_4	-0.01213133	0.008740074	-0.005218691	0.004373988	-0.003878306
46R_Day7_7	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Day7_8	0.00765652	-0.002827306	0.001670712	-0.001709313	0.00314377
46R_Day7_9	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month1_10	0.01641692	-0.004440636	0.000421235	0.001353734	-0.000617013
46R_Month1_11	0.015695882	-0.004266815	-0.003432881	0.004124699	-0.005391944
46R_Month1_12	-0.004264515	0.00456081	-0.002998115	0.001597529	-0.003274523
46R_Month1_14	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month1_15	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month1_16	-0.000494675	0.002854254	-0.00137628	0.000834788	0.002615995
46R_Month1_17	-0.004344574	0.004445645	-0.002941664	0.001553611	-0.003264365
46R_Month1_18	-0.010890546	0.015310022	-0.002034954	0.004351888	0.004739025
46R_Month1_19	-0.024264155	0.024518982	0.022677621	0.003914126	0.003100328
46R_Month1_1	0.048316563	-0.030164588	0.019438357	-0.004846392	0.000496251
46R_Month1_20	0.024054941	-0.00160781	-0.001563602	0.002549716	-0.002285861
46R_Month1_21	0.014500744	0.000286913	-0.002188651	0.001214313	0.004552409
46R_Month1_22	0.029496337	-0.00993693	0.023929796	-0.000999067	0.001713766
46R_Month1_23	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month1_24	0.016338025	0.00232447	-0.006642131	-0.013538107	0.003396554
46R_Month1_2	0.015261079	-0.003120291	-0.00625885	0.005662365	-0.007058455
46R_Month1_3	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month1_4	-0.0237935	0.02139754	0.022824217	0.005618678	-0.007725711
46R_Month1_5	0.007723641	-0.004692326	0.001364748	-0.0004045	0.001276444
46R_Month1_6	0.004771295	-0.003758697	0.000534519	0.000592077	-0.005654614
46R_Month1_7	0.007231923	-0.001076886	-0.000496836	0.001341962	0.003212922
46R_Month1_8	0.010720459	0.01012081	0.016219977	0.008640554	0.015888376
46R_Month1_9	-0.037826439	0.011332124	-0.049096313	0.046983675	-0.008636781
46R_Month3_10	0.00765652	-0.002827306	0.001670712	-0.001709313	0.00314377
46R_Month3_11	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_12	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_14	0.009022177	-0.003172451	0.000850114	-0.000241385	0.001869104
46R_Month3_16	0.007253726	-0.004666854	0.001284427	-0.000477099	0.001006183
46R_Month3_17	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_18	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_19	-0.00852112	0.010890942	-0.00265769	-0.006572051	0.002360245
46R_Month3_1	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_20	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_21	0.00765652	-0.002827306	0.001670712	-0.001709313	0.00314377
46R_Month3_22	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_23	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_24	0.008566203	-0.003956317	0.001305282	-0.00048813	0.00113845
46R_Month3_2	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_3	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_4	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_5	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_6	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_7	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month3_8	-0.0116817	0.009442216	-0.006754292	0.005001451	-0.004128975
46R_Month3_9	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month6_10	0.00765652	-0.002827306	0.001670712	-0.001709313	0.00314377
46R_Month6_11	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month6_12	0.007784056	-0.002772526	0.001649733	-0.001692071	0.003182568
46R_Month6_1	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month6_2	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month6_3	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month6_4	0.007609327	-0.004791887	0.00135595	-0.000576342	0.001052048
46R_Month6_5	0.024356581	0.024274211	-0.012597024	0.00592205	-0.001846996
46R_Month6_6	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month6_7	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
46R_Month6_8	0.007745646	-0.003964414	0.000599999	-0.000185718	0.001364471
46R_Month6_9	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
AZ51	0.007488179	-0.004804503	0.001323474	-0.000511163	0.000986862
