	Axis1_7.01	Axis2_2.88	Axis3_2.11	Axis4_1.76	Axis5_1.46	Axis6_1.39	Axis7_1.31	Axis8_1.27	Axis9_1.25	Axis10_1.23
28B_Day7_21	-0.000770956	-0.002893146	0.003019814	-0.000109931	-0.001101177	-0.002391101	0.002632735	-0.002943811	-0.000398592	-0.002113919
28B_Day7_22	0.001309513	0.001591795	0.001019375	0.0009857	0.000621864	0.0008785	-0.000658729	-6.65E-05	0.000103422	-0.000577344
28B_Day7_24	-0.000621954	-0.002632808	0.003259551	3.31E-05	-0.000492086	-0.001792239	0.002755272	-0.003515612	-0.000433622	-0.002236109
28B_Day7_5	0.000935848	0.000522779	0.001786684	0.000975801	-7.03E-05	0.000405149	-4.41E-05	0.000163809	-0.000416014	0.000555435
28B_Day7_6	0.000935848	0.000522779	0.001786684	0.000975801	-7.03E-05	0.000405149	-4.41E-05	0.000163809	-0.000416014	0.000555435
28B_Day7_7	0.001702916	0.00058285	0.001688181	0.000865482	-7.65E-05	1.72E-05	-0.000206282	0.000223173	-0.000450901	0.000404788
28B_Day7_9	-0.005152998	0.00679738	0.002717426	0.001368134	0.001228751	-0.003074473	0.001857362	-0.001929554	0.003508784	-0.002570785
28L_Day3_12	0.00056643	0.001244492	0.000944043	0.001088087	0.000551041	0.000739501	-0.001048759	9.28E-05	-0.000506202	-0.000132585
28L_Day3_13	-0.009795016	-0.004221409	0.006096262	0.004807548	-0.002072668	0.000259666	0.004094891	-0.006618234	-0.002020769	-0.00129336
28L_Day3_14	-0.001589326	-0.002579696	0.003196782	0.000555707	-0.0009737	-0.001547285	0.001949447	-0.003510516	-0.000234305	-0.002449564
28L_Day3_15	-0.000593895	0.001323182	0.001280466	0.001859202	0.000724975	0.000858689	-0.001066071	0.000586709	-0.000249531	-0.000134601
28L_Day3_17	-0.00135419	-0.003800992	0.003631548	-0.001047742	-0.00041086	-0.002381317	0.001669092	-0.006283572	0.002045101	-0.003531622
28L_Day3_18	0.000833912	0.000939847	0.0013824	0.001054486	0.000963494	0.000770822	-9.82E-06	-0.000313372	-0.000163761	0.000276889
28L_Day3_19	0.00233274	0.001079816	0.00093954	0.000559814	0.000856476	0.000434956	-0.000116433	7.66E-08	-0.000353301	-0.000145076
28L_Day3_1	-0.000198012	0.000637114	0.000818378	0.000968275	0.000340701	0.000518711	-0.000308109	0.000560885	-0.000201029	0.000382658
28L_Day3_20	0.002163774	-0.040832475	-0.0201783	0.014996761	0.009879161	0.012619754	0.010721705	-0.013305441	-0.01139522	-0.01583967
28L_Day3_21	0.00096808	0.000743039	0.001490089	0.00093085	0.000536298	0.001026259	-9.89E-05	-0.000416937	-0.000487627	4.73E-06
28L_Day3_24	0.000852051	0.00106663	0.001217004	0.00109933	0.000361569	0.000616198	-0.000982669	0.000817361	4.47E-05	-0.000908784
28L_Day3_2	-0.001101534	-0.003020881	0.002914644	-0.000163475	-0.0011602	-0.001956158	0.002686141	-0.003138885	-0.000473129	-0.002538405
28L_Day3_3	-0.001721451	-0.002748152	0.003157622	-4.79E-05	-0.001134647	-0.00179258	0.00256905	-0.003133779	-0.000192369	-0.002712745
28L_Day3_5	-0.001210229	-0.002925223	0.003250626	0.000130209	-0.00107226	-0.002110861	0.002556284	-0.003087336	-0.000218729	-0.002549035
28L_Day3_6	-0.001556785	-0.011050253	0.01452188	-0.028621553	0.011487747	-9.19E-05	-0.000318517	0.006224953	0.003346424	-0.00386457
28L_Day3_7	0.000511679	0.001189945	0.001181891	0.001084815	0.000305965	0.000788394	-0.000767353	0.00058701	-8.40E-05	-0.000496131
28L_Day3_8	0.021424387	-0.067379965	0.002336635	-0.057535016	-0.005523245	-0.023336488	-0.019365224	0.008208951	-0.014660382	-0.000471079
28L_Day3_9	0.001044966	0.000880897	0.001488458	0.000878063	0.000501926	0.000779448	-0.000575201	0.000607011	4.79E-05	-0.000715379
28L_Day7_13	0.001049596	0.001277725	0.000965723	0.00091958	0.000233695	0.000397552	-0.000656619	0.000350899	-3.08E-05	-0.000113215
28LL_Day7_11	-0.005934988	0.002760909	0.001421275	0.001111693	0.004239601	-0.000564487	0.002071538	0.001572986	0.002907128	-0.003050034
28LL_Day7_2	-0.029754853	0.001251076	0.018622175	0.004510208	0.00380679	0.002550117	0.003002283	0.005276786	0.00348411	0.002498476
28LL_Day7_4	-0.001899327	-0.006249596	0.003537707	-0.000672343	-0.003684305	-0.000118087	0.000685369	-0.006035281	0.004587481	-0.002431204
28LL_Month3_12	0.001203196	0.000301368	0.001859342	0.001010403	-0.000103729	0.000149275	-0.000278098	0.000152841	-0.000243572	0.000284237
28LL_Month3_2	0.002711875	0.001280594	0.000775828	0.00042837	0.00050742	-3.81E-05	-0.000263007	0.000191807	-0.000722227	0.000116357
28LL_Month3_4	0.000887077	0.000443095	0.001648202	0.000913671	-0.000162638	0.000295311	-0.000153943	0.000187629	-0.000470595	0.00044435
28LL_Month3_6	0.001252471	0.000380571	0.001998108	0.001072762	-1.14E-05	0.000258924	-0.000168349	0.000128978	-0.000188668	0.000395172
28LL_Month3_8	0.095051199	0.052965395	-0.048621763	-0.016077607	0.074706908	0.006860179	0.02140759	-0.029804591	0.033203753	-0.11469809
28L_Month10_13	-0.003730841	-0.012865844	0.015660701	-0.028595553	0.012449874	0.000896838	-0.000595994	0.006545245	0.003925826	-0.00363332
28L_Month10_14	0.00023655	-0.008666596	0.005652836	0.005848337	-0.014054953	-0.004653901	0.006985959	0.004369823	0.014290431	-0.008098252
28L_Month10_15	-0.001583053	-0.000624028	0.002176912	0.002055449	0.00108776	0.001017623	-0.00043956	0.000988181	0.000472045	5.64E-05
28L_Month10_16	0.0082071	-0.029320195	-0.006686498	0.008146414	-0.01988065	-0.031862742	0.012634082	0.028694146	0.021354662	-0.016575113
28L_Month10_17	0.000807931	8.36E-05	0.001686401	0.001811199	0.000939332	0.000776631	-0.000984088	0.000946041	-0.000299085	-0.000663596
28L_Month10_18	0.00034839	-2.62E-05	0.001481673	0.001646806	0.000776853	0.001167759	-0.001036631	0.000953125	-5.33E-05	-0.001261099
28L_Month10_19	-0.004972918	-0.013426561	0.015842337	-0.029015333	0.012377966	0.000725814	-0.000228752	0.007041758	0.003726586	-0.003140824
28L_Month10_20	0.00021751	-0.000492958	0.002026494	0.001786128	0.000426269	0.000654745	-0.000759592	0.001363981	2.06E-05	-0.000635075
28L_Month10_21	-0.002011195	-0.0009733	0.002507423	0.002266866	0.00063852	0.001130604	-0.000263954	0.000940635	0.000102254	0.000628989
28L_Month10_22	-0.005870068	-0.0058278	0.00388532	0.002053283	-8.94E-05	-0.000832595	0.002303811	-0.002949907	7.31E-05	-0.002009128
28L_Month10_23	0.004683542	-0.020012497	-0.008522182	0.009670927	-0.004312174	0.003491569	0.000509615	0.011496814	0.010871623	-0.002753037
28L_Month10_24	-0.005520505	-0.004622949	0.004339233	0.001502869	-0.000370304	-0.001476339	0.00280867	-0.002798772	0.00040668	-0.002417262
28L_Month10_2	-8.76E-05	-0.009097075	-0.000949148	0.002471124	0.000703006	2.85E-05	0.000815361	-0.001535427	0.000151426	-0.00163386
28L_Month10_3	0.034627461	-0.029893612	-0.000839868	-0.025983667	-0.040661784	-0.03145077	0.012227469	0.020947956	-0.014452867	-0.009671175
28L_Month10_4	0.008744967	-0.009096613	0.000799026	0.007460923	-0.025375323	-0.005860983	-0.0131668	0.012398216	-0.012370386	0.004084125
28L_Month10_5	-0.001200595	-0.028121402	0.000385431	-0.031695003	0.014754804	0.003729808	-0.002774696	0.010551407	0.006831066	0.000676472
28L_Month10_6	0.00234023	-0.021749894	-0.001916164	0.012463731	-0.020207865	-0.018309191	0.014809767	0.010773471	0.035265402	-0.00164019
28L_Month10_7	0.001010597	-0.015282281	-0.009048218	0.002698702	-0.002907245	0.00515764	-0.001898796	0.006649109	0.001358226	0.002259239
28L_Month10_8	-0.007128051	-0.005661284	0.002175986	0.006851873	0.003348729	0.008363856	0.006422129	-0.018274427	-0.005540947	0.011352723
28L_Month1_10	0.041072981	-0.033227759	-0.037314115	-0.084186385	-0.033973749	0.054865464	-0.048282577	-0.044283014	-0.007220079	-0.001423352
28L_Month1_12	0.001623056	0.000733119	0.00154448	0.001096292	0.001314533	8.87E-05	-0.000568988	0.000302755	-0.000782878	4.38E-05
28L_Month1_13	0.021503886	-0.008426672	-0.006096114	0.002842864	0.025444474	0.011138564	0.008807829	-0.012184154	-0.004243425	0.004780522
28L_Month1_14	0.015220335	0.005774614	-0.001265667	0.004285131	-0.001395569	0.00739162	-0.00814453	0.001482776	-0.002711734	0.001599029
28L_Month1_15	-0.00178509	-0.002494013	0.00328183	-7.22E-07	-0.000904999	-0.001105586	0.002343867	-0.003340978	-0.00035954	-0.002749876
28L_Month1_16	0.00648882	0.0082353	-0.000868554	0.001860016	0.006245736	-0.004054679	-0.01304366	0.003913107	0.005935333	-0.002648241
28L_Month1_17	0.001458309	0.006109001	0.00955609	0.012154561	0.004225302	-0.000773885	-0.01801988	-0.000399471	-0.000655091	-0.001525339
28L_Month1_18	0.001616326	0.000947118	0.000991292	0.000535455	0.000421803	0.000399307	-7.66E-05	0.000408764	-0.000253356	-0.000174895
28L_Month1_19	0.000634756	0.000407251	0.001424129	0.001043564	0.000334488	0.000636465	-0.00030666	0.000139904	-0.000146306	-0.000308962
28L_Month1_1	0.02275289	-0.023332714	0.000369059	-0.083701028	0.034174248	0.020579337	0.026708473	0.053356768	-0.035590961	0.016522701
28L_Month1_20	-0.010237707	-0.017756009	0.009470247	-0.037070009	0.008794668	-0.003234051	0.005826768	0.000745318	0.008276184	-0.006194983
28L_Month1_21	0.001971519	0.000926497	0.001567815	0.00081098	0.000550031	0.00068537	-6.74E-05	-0.000182942	-0.000449857	8.71E-05
28L_Month1_22	-0.001247902	-0.008761511	0.004232259	0.002451503	-0.002629519	-0.004277586	-0.000328666	-0.004153551	0.007962237	0.001264541
28L_Month1_23	-0.003214387	-0.030168686	-0.028326078	0.011169283	0.015397659	-0.005314811	0.00458999	-0.006397934	-0.007263244	-0.000587876
28L_Month1_24	0.00131957	0.000826242	0.001571008	-0.000308523	0.001119049	0.000643484	-0.002194535	-0.002416325	0.002141944	-0.001937358
28L_Month1_2	0.004572128	0.005792856	0.01902221	0.005109456	-9.90E-05	-0.010781005	0.004288046	0.014583319	-0.000290731	0.00819732
28L_Month1_3	-0.002280899	-0.004259944	-0.004858528	-0.003677396	-0.002646723	0.013032864	-0.004321037	-0.003536501	0.001476723	0.00282567
28L_Month1_4	-0.002395717	0.013269572	0.007966223	0.002653585	-0.004814189	0.004020552	-0.003941599	-0.007691547	0.004792212	-0.007466416
28L_Month1_5	0.001128825	0.001122655	0.001387894	0.000919198	0.000470749	0.000543498	-0.000629673	0.000665949	-8.68E-05	-0.000673873
28L_Month1_6	-0.003110286	-0.002177863	0.002915861	8.19E-05	-0.001412284	-0.002182756	0.002339508	-0.002906578	-0.000345845	-0.00252877
28L_Month1_7	0.004475258	-0.051104508	-0.018277599	0.010877128	0.010676148	-0.007182968	0.01162517	-0.030386105	-0.002578517	0.007912953
28L_Month1_8	-0.006421837	-0.008722988	0.003491105	-0.002720498	-0.007858272	-0.005640823	0.006319333	-0.010352751	0.005750209	0.002519136
28L_Month1_9	-0.001500012	-0.003090613	0.003098425	0.000210812	-0.000916855	-0.001909916	0.002835383	-0.003246555	-0.000215199	-0.002415661
28L_Month6_11	-0.001105072	-0.003050019	0.003111346	-8.52E-05	-0.000959154	-0.001849649	0.002846084	-0.003193736	-0.000220667	-0.002444453
28L_Month6_13	0.001720089	0.000970599	0.001035475	0.000634845	0.000708609	0.000252257	-8.84E-05	0.000331962	-0.000327231	5.22E-05
28L_Month6_16	0.002186123	0.001278263	0.000921594	0.000583177	0.000843676	0.000478473	-0.00024564	4.28E-06	-0.000513013	-7.98E-05
28L_Month6_18	0.001881906	0.001208055	0.001213145	0.000693728	0.000588543	0.000418045	-0.000242645	-8.98E-05	-0.000362955	4.96E-05
28L_Month6_23	0.001674071	0.000889569	0.001563678	0.000994845	0.000687637	0.000821039	-4.53E-05	-0.000276798	-0.000569758	0.000208417
28L_Month6_5	0.000589762	0.000777261	0.001450615	0.00103464	0.000140916	0.000345792	-0.000138246	0.000485276	-0.000108863	0.000554578
28L_Month6_6	0.001971519	0.000926497	0.001567815	0.00081098	0.000550031	0.00068537	-6.74E-05	-0.000182942	-0.000449857	8.71E-05
28L_Month6_9	-0.000832524	-0.002642368	0.003033893	-9.51E-05	-0.000726415	-0.001573947	0.002596925	-0.003546636	-0.000372692	-0.002527667
28N_Day3_10	0.001532469	0.001173464	0.001003692	0.000560776	0.000525008	0.000937084	-0.000325097	-1.37E-05	-8.61E-05	-0.000475232
28N_Day3_11	0.000311775	0.009773809	0.016792005	0.004686747	0.008207863	-0.007676229	0.007679544	0.00157043	0.012998761	-0.005817761
28N_Day3_12	-0.002405835	0.014420424	0.005138851	0.001607242	-0.004431129	-0.000385523	0.007982856	-0.006259372	-0.003192279	-0.012255146
28N_Day3_13	-0.000801266	0.00041929	0.001719656	0.001437154	-2.03E-05	0.001181622	-0.001089105	0.001264373	5.99E-05	-0.000579764
28N_Day3_15	-0.001046493	-0.000792666	0.004485783	0.001624273	0.004817844	0.006532634	0.003208311	0.002020636	-0.001708688	0.000719662
28N_Day3_17	0.000506581	0.001013323	0.001200395	0.000678823	0.000489915	0.000845748	-0.000447138	0.000501398	-0.000127251	-0.000351743
28N_Day3_18	0.001359187	0.000814969	0.001864694	0.001150424	0.000365402	0.000512514	-0.00013888	-1.03E-05	-0.000602454	0.000404632
28N_Day3_1	0.004401203	-0.030771908	-0.015219975	-0.002944796	0.015686096	-0.007927924	-0.008922963	0.006586118	-0.001763825	-0.005531168
28N_Day3_22	-0.001950141	-0.010984584	0.014508872	-0.028724053	0.01152378	-1.09E-05	-0.00051984	0.00646553	0.003075841	-0.003952309
28N_Day3_24	-0.000761044	-0.005532377	0.013417166	0.003192619	-0.007865249	-0.009856819	-0.004144102	-0.003529185	0.01162041	0.007180998
28N_Day3_2	-0.000119561	0.000931735	0.001092049	0.001253061	0.000530651	0.000632537	-0.000800151	0.00041712	-0.000258757	0.000114936
28N_Day3_5	-0.000944396	-0.00248283	0.003447175	0.000210711	-0.001019245	-0.001445222	0.002241001	-0.003141793	-0.000353525	-0.003122406
28N_Day3_6	0.001158872	0.001632508	0.000890372	0.000886422	0.000374172	0.000713975	-0.001004883	0.000221985	-0.000476564	-0.000310599
28N_Day3_7	0.00056643	0.001244492	0.000944043	0.001088087	0.000551041	0.000739501	-0.001048759	9.28E-05	-0.000506202	-0.000132585
28N_Day3_8	0.003106006	-0.005891232	-0.00033354	0.000617936	-0.003462005	-0.000705418	-0.000458874	-0.000541263	0.002119459	0.000131638
28N_Day7_11	-0.00666403	-0.030019025	0.023111533	-0.048380101	0.002681592	-0.014277326	-0.003928624	-0.001518984	0.004285054	-0.002108623
28N_Day7_13	0.009122964	0.03353975	-0.017658743	-0.00990776	0.012039895	-0.002875442	-0.002722015	0.007909231	-0.019052525	0.000928073
28N_Day7_15	0.024719781	0.0349021	-0.005155071	-0.003049868	-0.004035665	-0.017928946	-0.031551865	-0.000733576	0.01142071	-0.011420147
28N_Day7_19	0.000845431	0.000806315	0.00142859	0.000859475	-3.29E-05	0.000136087	-0.000220523	0.000258168	-0.000329136	0.00051934
28N_Day7_20	0.031219967	0.033421702	-0.025754835	-0.003729532	0.003778264	0.014155017	-0.009804224	0.01385248	-0.008681009	0.024837042
28N_Day7_21	0.009872552	0.01125441	0.009844068	-0.012814601	0.008990121	-0.002453496	0.018864552	-0.012084503	0.005450821	-0.005232268
28N_Day7_4	0.000677487	0.00024684	0.001693968	0.001087964	-0.000129799	0.000395851	-0.0003882	1.97E-05	-0.000346779	0.000204613
28N_Month1_10	0.002716216	0.00486518	0.022399362	0.016324658	-0.01571714	0.00952819	0.021646077	-0.016903	0.024315925	0.015714603
28N_Month1_11	-0.004169406	0.002140406	0.007347384	0.005083321	0.005918425	-0.001629754	-0.003549377	-0.004341816	0.004257094	0.005176867
28N_Month1_13	-0.002113483	-0.003034546	0.003158227	0.000452624	-0.001236353	-0.001821194	0.002361068	-0.003287532	-0.00014027	-0.002247641
28N_Month1_14	0.027980392	0.011446901	0.021669474	-0.016839421	0.019509339	-0.024339837	0.025841201	-0.006689215	-0.022534542	0.014434412
28N_Month1_15	-0.000429484	0.001025191	0.000650045	0.001098786	0.000715768	0.000930991	-0.000411731	0.000964181	-0.000362549	0.000188562
28N_Month1_17	0.001971519	0.000926497	0.001567815	0.00081098	0.000550031	0.00068537	-6.74E-05	-0.000182942	-0.000449857	8.71E-05
28N_Month1_19	-0.000397727	0.008770998	0.010420282	0.010204263	0.008726708	0.004289011	0.013932558	-0.001062819	-0.002336387	-0.000806706
28N_Month1_1	0.024392399	0.024102461	0.010182716	-0.002528649	0.008235423	0.008210938	0.004012301	-0.014456743	-0.01392901	-0.009975631
28N_Month1_20	0.001595802	0.00142872	0.001273309	0.000865105	0.000608283	0.000770494	-0.000786648	0.000335914	-0.000272102	-0.000806954
28N_Month1_21	0.00056643	0.001244492	0.000944043	0.001088087	0.000551041	0.000739501	-0.001048759	9.28E-05	-0.000506202	-0.000132585
28N_Month1_22	-0.024127072	-0.043160499	0.03516185	-0.046623596	0.010006626	-0.007648071	-0.000231849	-0.00095495	0.017529232	-0.010292137
28N_Month1_23	0.001773918	0.000671318	0.001440561	0.000767227	0.000123375	0.000342408	-0.000380052	-4.91E-05	-0.000429955	2.09E-05
28N_Month1_24	0.000506581	0.001013323	0.001200395	0.000678823	0.000489915	0.000845748	-0.000447138	0.000501398	-0.000127251	-0.000351743
28N_Month1_3	0.023295439	-0.017724977	-0.011817408	0.016827237	-7.73E-06	0.03657137	-0.034386439	0.003689936	0.006754712	-0.022355231
28N_Month1_5	-0.010426894	-0.005215058	0.002948232	0.004687688	-0.001971313	0.004315204	0.002959027	-0.004962814	0.00143345	0.004040117
28N_Month1_6	0.00191396	0.001092843	0.007371055	0.007782969	-0.002126681	-0.001192632	-0.002650611	0.003135149	0.000467747	0.006564499
28N_Month1_9	-0.001251025	-0.004946251	-0.00283484	-0.000391441	-0.002024117	0.002582282	-0.000677635	0.000439601	0.004048078	0.000499049
28N_Month3_10	0.034618975	0.006170482	-0.014177596	-0.027744172	0.013742233	0.070769327	0.003171365	0.014427739	0.025712526	-0.014834118
28N_Month3_13	0.00042984	0.000582226	0.001851139	0.00124473	0.000263887	0.000327301	-0.000133566	7.88E-06	-0.000101839	0.000599414
28N_Month3_15	0.001752001	0.000661581	0.001826037	0.00092789	1.51E-05	0.000126488	-9.68E-05	0.000199267	-0.000396307	0.000515652
28N_Month3_19	0.001464059	0.001234979	0.001183742	0.000583745	0.000262306	0.00069808	-0.000228911	3.26E-05	-0.0003501	0.000587866
28N_Month3_1	0.000843826	0.000788323	0.001462525	0.000764448	-5.69E-05	0.00039544	-0.000236136	0.000260938	-0.000218894	0.000742167
28N_Month3_23	0.002636683	0.000892404	0.001615731	0.000782627	0.00030073	0.000173073	-0.000322208	-3.52E-05	-0.000357815	9.49E-05
28N_Month3_2	0.022963602	0.007318774	0.000966835	-0.006096827	-0.054015069	-0.012624849	-0.05779421	-0.032284726	0.002932447	-1.79E-05
28N_Month3_4	0.001522632	0.000756015	0.001745699	0.001083148	0.000692925	0.000895933	-7.44E-05	-0.000219642	-0.000624227	0.000218661
28N_Month3_5	0.046413298	0.048991811	-0.033067293	-0.020881899	0.013286993	0.004586303	0.004055758	-0.001800074	0.002287023	0.017257698
28N_Month3_7	-0.003620659	0.000968442	0.005261274	0.005213492	0.000691346	-0.002535191	-0.001922031	0.001543535	0.004863278	-0.000395374
28N_Month6_15	0.000679966	0.000692333	0.001700371	0.001126777	0.000115173	0.000788439	-0.000243349	-0.000362539	-0.000783928	0.00083806
28N_Month6_17	0.001965484	0.001199472	0.000581569	0.000386056	0.0004984	0.000406842	-0.000625221	-1.39E-05	-0.00066683	-0.000114876
28N_Month6_19	0.001292932	0.000932861	0.001517689	0.001071383	-6.72E-05	0.000613117	-0.000573547	-3.96E-05	-0.00068014	0.000524963
28N_Month6_21	0.001161045	0.000817687	0.001621587	0.001084036	0.000107549	0.000694913	-0.000321359	-0.000263251	-0.00084697	0.000832836
28N_Month6_23	0.001231032	0.001033467	0.00136818	0.000840063	1.15E-05	0.000265535	-0.000545449	-5.56E-05	-0.000655716	0.00068142
28N_Month6_3	0.00175646	0.001138478	0.001633325	0.001111082	0.000550508	0.000612899	-0.000414668	-6.30E-05	-0.000397514	0.000164365
28N_Month6_4	0.001459822	0.000852658	0.001628183	0.000900458	-3.00E-05	0.000558281	-0.000343533	-0.000168629	-0.000724293	0.000708614
28N_Month6_8	0.0013561	0.001008952	0.001056485	0.000827958	0.0010996	0.000705734	-0.000102715	-0.000210253	-0.000371738	2.97E-05
28R_Day7_15	0.022130479	0.040575954	0.006375178	0.013000341	0.023714003	0.013079055	-0.01208463	-0.004833112	-0.012665052	-0.006078987
28R_Day7_1	0.011544072	-0.02932378	-0.009614142	0.010762391	-0.004455587	-0.011809432	-0.006706347	7.24E-05	0.011346285	0.012859539
28R_Day7_21	0.000744897	0.001671239	0.000642786	0.000759787	0.000438698	0.001169303	-0.00075137	0.00017697	-0.000517671	-0.000456547
28R_Day7_24	-0.000193121	0.000324945	0.001950712	0.001552348	0.000241888	0.000886387	-0.000893146	0.00055001	-3.72E-05	-5.16E-05
28R_Day7_3	-0.003246691	-0.00326221	0.004840731	0.000706204	-0.002121437	-0.002259013	0.003681239	-0.004325872	-0.003008209	-0.001924629
28R_Day7_6	0.000893809	0.000886414	0.001566981	0.000921408	5.96E-05	0.000245962	-0.00011059	0.000234382	-0.000274533	0.000630524
28R_Month3_10	0.001778311	0.001154513	0.001531952	0.000844909	0.000685052	0.000601732	-0.000162852	-5.63E-05	-0.000362305	0.000170588
28R_Month3_16	0.000887077	0.000443095	0.001648202	0.000913671	-0.000162638	0.000295311	-0.000153943	0.000187629	-0.000470595	0.00044435
28R_Month3_17	0.001923218	0.000847481	0.00143092	0.000748141	0.000458818	0.000576172	-0.000176719	-0.000159068	-0.000504384	-2.36E-05
28R_Month3_9	0.051170373	0.015154778	-0.038614742	0.018225952	-0.025822127	0.018575843	-0.036980703	0.038093075	0.009653196	-0.040156265
28R_Month6_21	0.000887077	0.000443095	0.001648202	0.000913671	-0.000162638	0.000295311	-0.000153943	0.000187629	-0.000470595	0.00044435
28R_Month6_23	0.000898143	0.001146918	0.001660105	0.000997648	0.000782232	0.000271229	9.55E-05	6.68E-05	-0.000141933	0.000329966
28R_Month6_2	0.00068494	0.000425859	0.002091374	0.001362348	0.000699779	0.000148957	6.67E-05	5.67E-05	-0.000348988	0.000297621
28R_Month6_5	0.000106835	0.000280675	0.001722144	0.001141088	-1.80E-05	0.000523934	-5.24E-05	-5.08E-06	-0.00052852	0.000573523
28R_Month6_7	-0.001101534	-0.003020881	0.002914644	-0.000163475	-0.0011602	-0.001956158	0.002686141	-0.003138885	-0.000473129	-0.002538405
29B_Day7_14	0.001946478	0.001534089	0.001115414	0.000739567	0.000300508	0.0004033	-0.0009196	0.000520895	-0.000405761	-0.00063747
29B_Day7_15	-0.002632299	-0.003059809	0.004669921	0.001229032	-0.000514408	-0.001068363	0.001083586	-0.00360677	0.000814195	-0.003118243
29B_Day7_20	0.001785289	0.001751691	0.001446399	0.000840512	0.000768074	0.000408843	-0.000790099	0.000365715	-0.000281053	-0.000813751
29B_Day7_8	0.004223934	0.006243176	0.007444861	0.003870096	0.002911208	0.002115378	-0.001024435	-0.000950043	-0.008165257	0.002773727
29L_Day7_10	0.000636994	0.000487281	0.001781005	0.001159941	6.74E-05	0.00054105	-2.13E-05	7.00E-05	-0.00053819	0.000679961
29L_Day7_12	0.00096808	0.000743039	0.001490089	0.00093085	0.000536298	0.001026259	-9.89E-05	-0.000416937	-0.000487627	4.73E-06
29L_Day7_22	0.00083059	0.000684331	0.000921595	0.000827725	0.000504451	0.00035477	-6.72E-05	0.000164072	-0.000279222	-0.00017245
29L_Day7_2	0.001752001	0.000661581	0.001826037	0.00092789	1.51E-05	0.000126488	-9.68E-05	0.000199267	-0.000396307	0.000515652
29L_Day7_3	0.000935848	0.000522779	0.001786684	0.000975801	-7.03E-05	0.000405149	-4.41E-05	0.000163809	-0.000416014	0.000555435
29L_Day7_4	-0.005862518	-0.005251229	-0.001355442	-0.000767728	-0.005417053	-0.002552901	0.003636388	-0.003641312	0.000568048	-0.002896886
29L_Day7_5	0.000893809	0.000886414	0.001566981	0.000921408	5.96E-05	0.000245962	-0.00011059	0.000234382	-0.000274533	0.000630524
29L_Day7_6	0.000950686	0.000445311	0.001677926	0.001078716	0.000105953	0.000200556	-0.000100508	0.000270418	-0.000487014	0.00038614
29L_Day7_7	0.00201913	0.0004424	0.001899551	0.000963046	-1.69E-05	-0.000127561	-0.000329841	0.000187811	-0.000226357	0.000245166
29L_Day7_8	0.026512471	-0.019367651	0.003252524	-0.024172473	-0.016646293	0.023980648	0.048658411	-0.010078549	-0.023201517	-0.005165127
29L_Day7_9	0.00611769	0.008689181	-0.007177131	0.000392018	-0.007568409	-0.010946671	-0.008674404	-0.014602659	-0.008004558	0.005957255
29LL_Day7_10	0.001147823	-0.022758869	-0.005356363	0.006514863	-0.001539089	0.00755253	-0.012497037	0.005498014	-0.002980206	0.010368501
29LL_Day7_11	0.00317069	-0.000823032	0.008110294	0.003829078	-0.002246671	-0.002285264	4.14E-05	-0.002611329	-0.001677173	0.00465517
29LL_Day7_12	0.000176104	-0.007800376	0.016722793	-0.002908356	-0.000132026	-0.002706797	0.005547208	0.005423447	-0.002017464	0.002036174
29LL_Day7_14	0.0013799	0.001005344	0.000595014	0.000449751	0.000524175	-9.48E-06	-4.33E-05	0.000401983	-0.000447107	0.000100756
29LL_Day7_15	0.000637092	0.001787225	0.000852946	0.00091256	0.000568639	0.001116021	-0.000729348	0.000170299	-0.00038913	-0.000481593
29LL_Day7_16	0.00096454	0.000945778	0.001556213	0.001246946	0.000630173	0.000512284	-0.000491261	0.000206514	-0.000219245	-0.000247379
29LL_Day7_21	0.001929813	0.001287488	0.00134995	0.000756369	0.000679899	0.000527279	-0.000133279	-0.000113652	-0.000308407	0.000160508
29LL_Day7_23	0.000411424	0.001112248	0.001118373	0.001172273	0.000555105	0.000813109	-0.001078308	0.000150868	-0.000558646	-0.000123609
29LL_Day7_2	0.016346496	-0.019013399	-0.009973132	0.000954922	0.017883173	0.004637192	-0.000264562	0.01364057	0.015557283	0.028702027
29LL_Day7_5	-0.003635322	0.003109005	0.010260236	0.000997443	0.002836079	-0.006495998	0.00104952	-0.001986413	0.003119026	-0.002831995
29LL_Day7_6	0.000976582	0.003469077	0.014549466	0.009911555	0.007389255	-0.003922664	0.007952609	0.001463045	0.005281825	-0.006070341
29LL_Day7_8	0.00029741	0.000769813	0.001808468	0.001210077	0.000179629	0.000923503	-0.000215901	-0.000408587	-0.000523858	0.000327368
29LL_Month3_23	0.001852635	0.000724659	0.001515795	0.000733888	0.000105191	9.07E-05	-4.11E-05	0.000328012	-0.00039484	0.000386088
29LL_Month3_4	0.047606596	0.014165159	0.010195967	-0.019406914	0.017752247	-0.0035943	-0.003024018	-0.000229875	0.015986119	-0.013068915
29LL_Month6_14	0.000482993	0.000474452	0.001825709	0.001423514	0.000301193	0.000274851	-0.000221061	0.000310039	-0.000296297	0.000320785
29LL_Month6_4	0.001039151	0.000546594	0.00203462	0.001200986	0.000493659	0.000397722	-0.000186439	0.00019288	-0.000250078	0.000182713
29LL_Month6_6	0.000806945	0.000624521	0.002231292	0.001050005	4.15E-05	-7.86E-05	-0.000234453	0.000150383	-0.000470204	0.000509132
